"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"2276",2009,64,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"2277",2004,29,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.11394335230684,61.1875264339915,"White","0"
"2278",2003,49,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"2279",2009,32,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.89209460269048,133.232350826567,"White","1"
"2281",2004,58,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"2282",2003,41,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"2283",2007,34,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.57403126772772,96.9340904570115,"White","0"
"2284",2004,43,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.04139268515823,154.68529299563,"White","1"
"2285",2003,23,"1. Never Married","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.47712125471966,87.9810327856054,"Black","0"
"2286",2003,40,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.63346845557959,102.870246933215,"White","0"
"2287",2007,46,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.64100585131578,281.745970551857,"White","1"
"2288",2004,35,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.67209785793572,106.921814091211,"White","0"
"2289",2007,42,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.00000868580278,148.414448195605,"White","1"
"2290",2009,47,"5. Separated","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.7160033436348,111.720849360989,"White","0"
"2291",2007,45,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"2292",2008,34,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69019608002851,108.874525834712,"White","0"
"2293",2004,57,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664,"White","0"
"2294",2005,32,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.45636603312904,86.1737867271136,"White","0"
"2295",2009,55,"4. Divorced","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.63346845557959,102.870246933215,"White","0"
"2296",2008,22,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.33445375115093,76.2832778539642,"White","0"
"2297",2005,51,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.82607480270083,124.720446242886,"White","0"
"2298",2006,26,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.20411998265593,66.9616443217359,"White","0"
"2299",2004,27,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4,54.5981500331442,"White","0"
"2300",2004,34,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.11394335230684,166.324941233877,"White","1"
"2301",2007,48,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.51854025995801,91.7016396744449,"White","0"
"2302",2008,23,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.36114208775333,78.3465619952665,"White","0"
"2303",2003,41,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.7160033436348,111.720849360989,"White","0"
"2304",2009,49,"4. Divorced","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.02118929906994,151.591484239814,"White","1"
"2305",2005,47,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.79239168949825,120.589436530402,"White","0"
"2306",2005,35,"4. Divorced","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805,"Black","0"
"2307",2007,50,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.40654018043396,81.9853178344996,"White","0"
"2308",2006,55,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.92427928606188,137.590142766506,"White","1"
"2309",2009,69,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",3.69897000433602,40.4056652596845,"White","0"
"2310",2004,45,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.04139268515823,154.68529299563,"White","1"
"2311",2005,40,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",5.04139268515823,154.68529299563,"White","1"
"2312",2005,47,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.96511699828459,143.325318108778,"White","1"
"2313",2008,22,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.36172783601759,78.3924668009837,"White","0"
"2314",2003,42,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.44715803134222,85.3839403789827,"White","0"
"2315",2008,47,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.07188200730613,159.474176661105,"White","1"
"2316",2005,48,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.19312459835446,66.2294082943902,"Black","0"
"2317",2009,28,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.7160033436348,111.720849360989,"White","0"
"2318",2005,49,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.50785587169583,90.7270793135127,"White","0"
"2319",2009,51,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.85733249643127,128.680488220624,"White","0"
"2320",2003,58,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"2321",2005,32,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.74036268949424,114.475713290347,"Black","0"
"2322",2009,55,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"2323",2007,49,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.54406804435028,94.0727147457005,"White","0"
"2324",2004,46,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.47712125471966,87.9810327856054,"White","0"
"2325",2003,44,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.20411998265593,182.020620963512,"White","1"
"2326",2003,25,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"2327",2004,73,"4. Divorced","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.53147891704226,92.8958447894966,"Black","0"
"2328",2004,18,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.27875360095283,72.1504556815713,"White","0"
"2329",2005,52,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.80617997398389,122.263673892802,"Black","0"
"2331",2004,51,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.41497334797082,82.6796372966372,"White","0"
"2332",2009,44,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.17609125905568,176.989650489877,"White","1"
"2333",2008,44,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318,"White","1"
"2336",2006,62,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.6232492903979,101.82435207568,"White","0"
"2337",2004,40,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.88081359228079,131.737801155001,"White","1"
"2338",2003,24,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.19456983922864,66.3251949430473,"White","0"
"2339",2003,48,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"2340",2008,54,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.09691001300806,163.515863976238,"White","1"
"2341",2003,69,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"Black","0"
"2342",2006,48,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.81291335664286,123.089699847943,"White","0"
"2343",2003,73,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.69372694892365,40.1943705168112,"White","0"
"2344",2009,30,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.2558029853537,70.5134157015506,"Black","0"
"2346",2009,48,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.61392634785569,100.879460918798,"White","0"
"2347",2004,63,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.43136376415899,84.0459576539924,"White","0"
"2348",2003,29,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.44715803134222,85.3839403789827,"White","0"
"2349",2004,40,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318,"White","1"
"2350",2007,52,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.51188336097887,91.0932184689733,"White","0"
"2351",2008,54,"5. Separated","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"2352",2009,33,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.59061783348625,267.901086855275,"White","1"
"2353",2004,42,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.07918124604763,160.642475408263,"White","1"
"2354",2007,31,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.54406804435028,94.0727147457005,"Black","0"
"2355",2006,46,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.9393245252363,139.675870162748,"White","1"
"2356",2008,44,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.82930377283103,125.12381572196,"White","0"
"2357",2009,45,"5. Separated","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.73239375982297,113.567089569751,"White","0"
"2358",2003,40,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5.20411998265593,182.020620963512,"White","1"
"2359",2005,31,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.63346845557959,102.870246933215,"White","0"
"2360",2006,19,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.34242268082221,76.8936025176112,"White","0"
"2361",2003,43,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"2362",2007,56,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.95904139232109,142.457169885112,"White","1"
"2363",2006,55,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.6232492903979,101.82435207568,"White","0"
"2364",2006,59,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"2365",2009,49,"4. Divorced","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.63346845557959,102.870246933215,"White","0"
"2366",2009,42,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.85733249643127,128.680488220624,"White","0"
"2367",2008,27,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.11394335230684,61.1875264339915,"White","0"
"2368",2003,34,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.39797475084092,81.2860772898212,"White","0"
"2369",2008,47,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.62321723414596,276.778413321176,"White","1"
"2370",2003,35,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.59198011410292,268.266292012557,"White","1"
"2371",2004,33,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664,"Black","0"
"2372",2003,35,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.9731278535997,144.47808766541,"White","1"
"2373",2004,40,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"2374",2004,53,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.54406804435028,94.0727147457005,"White","0"
"2375",2007,47,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946,"Black","0"
"2376",2006,45,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.27875360095283,196.125272594255,"White","1"
"2377",2009,34,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.13033376849501,169.073540049428,"White","1"
"2378",2006,25,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.24303804868629,69.6190369046763,"White","0"
"2379",2006,56,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.82607480270083,124.720446242886,"White","0"
"2380",2005,54,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74942709912175,115.51808515372,"White","0"
"2381",2003,41,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.49136169383427,89.2428846644714,"White","0"
"2382",2008,46,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.62321723414596,276.778413321176,"White","1"
"2383",2004,44,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.13987908640124,170.6951277113,"White","1"
"2384",2004,44,"4. Divorced","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"2385",2005,46,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"2386",2009,38,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"2387",2008,36,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.85733249643127,128.680488220624,"White","0"
"2389",2008,33,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.85733249643127,128.680488220624,"White","0"
"2390",2006,56,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.94448267215017,140.398200161944,"Black","1"
"2391",2005,52,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.7160033436348,111.720849360989,"White","0"
"2392",2008,33,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.83250891270624,125.525498433836,"White","0"
"2394",2008,39,"4. Divorced","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"2395",2005,22,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.27875360095283,72.1504556815713,"White","0"
"2396",2009,53,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.65321251377534,104.921506533664,"White","0"
"2397",2006,36,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.62689955920852,277.79948020565,"White","1"
"2398",2005,37,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.30102999566398,73.7757432746946,"White","0"
"2399",2008,40,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461,"White","1"
"2400",2005,51,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.35945602012099,78.214575693165,"Black","0"
"2401",2008,40,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.50514997831991,90.4819133566401,"White","0"
"2402",2006,56,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805,"White","0"
"2403",2009,50,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"2404",2009,49,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.11394335230684,166.324941233877,"White","1"
"2405",2007,32,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.39794000867204,81.2832532842527,"White","0"
"2406",2004,21,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.43136376415899,84.0459576539924,"White","0"
"2407",2004,48,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"2408",2007,48,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946,"White","0"
"2409",2004,32,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.74585519517373,115.106201691293,"White","0"
"2410",2003,30,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",3.97081161087252,53.0275511164817,"White","0"
"2411",2006,30,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.77815125038364,118.884359339886,"White","0"
"2412",2003,33,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.38021124171161,79.8549003093467,"White","0"
"2414",2004,46,"4. Divorced","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.50514997831991,90.4819133566401,"Black","0"
"2415",2003,49,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664,"White","0"
"2416",2008,24,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.47712125471966,87.9810327856054,"White","0"
"2417",2009,48,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.9912260756925,147.116689159978,"White","1"
"2418",2006,37,"4. Divorced","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.69897000433602,109.833985642199,"White","0"
"2419",2007,53,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"2420",2004,56,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318,"Black","1"
"2421",2008,34,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.69019608002851,108.874525834712,"Black","0"
"2422",2004,56,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.65321251377534,104.921506533664,"White","0"
"2423",2006,48,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"2424",2006,47,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.30102999566398,27.1405792079024,"Black","0"
"2425",2003,52,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.25527250510331,70.4760196469445,"White","0"
"2426",2009,40,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.11727129565576,166.879383279962,"White","1"
"2427",2008,25,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"2428",2009,35,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805,"White","0"
"2429",2006,40,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.64345267648619,103.90247060316,"Black","0"
"2430",2009,22,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.54406804435028,34.6074177301288,"White","0"
"2431",2003,50,"4. Divorced","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.60530504614111,100.013486924706,"White","0"
"2432",2008,48,"5. Separated","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.17236937676384,64.8689691939769,"White","0"
"2434",2003,45,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"2435",2004,30,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"2436",2003,46,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805,"White","0"
"2437",2008,34,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879,"White","1"
"2438",2007,32,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.17609125905568,65.1108537153447,"White","0"
"2439",2004,53,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.96378782734556,143.134940811134,"White","1"
"2440",2008,32,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.34242268082221,76.8936025176112,"White","0"
"2441",2004,39,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.60205999132796,99.6894636984864,"Black","0"
"2442",2007,51,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.54406804435028,94.0727147457005,"White","0"
"2443",2004,40,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.32221929473392,75.3556793180091,"White","0"
"2444",2009,66,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"2445",2006,40,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.11394335230684,166.324941233877,"White","1"
"2446",2009,52,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.89209460269048,133.232350826567,"White","1"
"2447",2007,36,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.83250891270624,125.525498433836,"White","0"
"2448",2007,32,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.49415459401844,89.4924795180001,"White","0"
"2449",2008,45,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.43136376415899,84.0459576539924,"White","0"
"2450",2006,37,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.13033376849501,169.073540049428,"White","1"
"2452",2008,49,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.97099736557249,144.170606488233,"White","1"
"2453",2003,53,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.30102999566398,73.7757432746946,"White","0"
"2454",2007,66,"4. Divorced","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.25527250510331,70.4760196469445,"Black","0"
"2455",2006,33,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.30102999566398,73.7757432746946,"White","0"
"2456",2004,58,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.54406804435028,94.0727147457005,"White","0"
"2457",2008,41,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.42114306707167,83.1913242935054,"White","0"
"2459",2009,26,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.46239799789896,86.6951548289402,"White","0"
"2461",2007,62,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.8750612633917,130.982177377461,"White","1"
"2462",2005,63,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.91488766741439,136.303997562054,"White","1"
"2464",2004,45,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.66464197555613,106.127582150788,"White","0"
"2465",2003,23,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.47712125471966,87.9810327856054,"White","0"
"2466",2008,31,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.75587485567249,116.265324062503,"White","0"
"2467",2003,44,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.96378782734556,143.134940811134,"White","1"
"2468",2003,43,"1. Never Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4,54.5981500331442,"White","0"
"2469",2004,48,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.8750612633917,48.185650217039,"White","0"
"2470",2008,48,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.81291335664286,123.089699847943,"White","0"
"2471",2006,55,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.76715586608218,117.584340323354,"White","0"
"2473",2008,48,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.97772360528885,145.143601176911,"White","1"
"2474",2009,63,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
